data,produto,categoria,cidade,vendedor,quantidade,preco_unitario
2023-05-04,Tablet,Tecnologia,Curitiba,Ana,1,855
2024-06-24,Monitor,Tecnologia,São Paulo,Pedro,1,3087
27/10/2023,Mesa,Moveis,Fortaleza,João,4,2524
2024-05-18,Cadeira,Moveis,Belo Horizonte,Fernanda,1,4770
25/04/2023,Smartphone,Tecnologia,São Paulo,Pedro,1,1168
2024-03-15,Notebook,Tecnologia,Salvador,Pedro,2,400
2024-07-05,Notebook,Tecnologia,Salvador,Pedro,1,1098
2023-07-14,Cadeira,Moveis,São Paulo,Lucas,1,2145
2023-06-14,Tablet,Tecnologia,RIO DE JANEIRO,Fernanda,1,924
2023-03-19,Smartphone,Tecnologia,Recife,,4,3783
2024-01-22,Notebook,Tecnologia,Curitiba,Fernanda,2,2237
2023-09-01,Mouse,Tecnologia,Curitiba,Maria,2,3366
2024-11-15,Cadeira,Moveis,Curitiba,Lucas,3,1177
2024-01-03,Mouse,Tecnologia,Recife,Ana,4,2003
20/12/2023,Smartphone,Tecnologia,Fortaleza,Ana,2,4674
2023-04-09,Tablet,Tecnologia,Recife,Maria,3,247
2024-12-29,Mouse,Tecnologia,Curitiba,Carlos,4,3828
2023-08-18,Mouse,Tecnologia,sao paulo,Ana,1,2333
2023-05-08,Mesa,Moveis,São Paulo,João,1,1592
2023-03-01,Teclado,Tecnologia,Rio de Janeiro,Fernanda,3,2551
2023-12-02,Mesa,Moveis,Belo Horizonte,João,1,1059
2023-04-08,Cadeira,Moveis,Belo Horizonte,Lucas,1,1198
2024-04-13,Teclado,Tecnologia,Recife,Lucas,2,4873
2024-01-17,Mesa,Moveis,sao paulo,Pedro,1,1279
2024-04-03,Teclado,Tecnologia,Recife,Ana,2,1087
2024-03-31,Teclado,Tecnologia,,Ana,4,1758
08/10/2023,Notebook,Tecnologia,Salvador,João,1,2915
2023-09-17,Tablet,Tecnologia,Recife,João,3,604
2024-12-23,Mouse,Tecnologia,Fortaleza,Carlos,1,1501
2023-02-06,Smartphone,Tecnologia,Rio de Janeiro,Lucas,4,1169
2023-03-03,Mouse,Tecnologia,Rio de Janeiro,Ana,3,
2023-03-12,Tablet,Tecnologia,São Paulo,João,4,3623
2024-12-24,Mesa,Moveis,Rio de Janeiro,Pedro,1,3472
2024-01-15,Mouse,Tecnologia,sao paulo,Ana,2,2873
28/08/2024,Teclado,Tecnologia,RIO DE JANEIRO,Ana,3,702
2023-01-19,Monitor,Tecnologia,São Paulo,Maria,2,900
2024-12-05,Cadeira,Moveis,Belo Horizonte,Carlos,3,472
2024-12-20,Mouse,Tecnologia,Belo Horizonte,Carlos,4,2289
2023-07-03,Notebook,Tecnologia,Salvador,Carlos,2,2260
29/04/2024,Cadeira,Moveis,Fortaleza,Carlos,3,1766
2024-10-23,Cadeira,Moveis,Rio de Janeiro,João,1,1654
2023-04-17,Mesa,Moveis,Belo Horizonte,Ana,1,2803
24/12/2024,Teclado,Tecnologia,sao paulo,Maria,3,138
12/02/2023,Mesa,Moveis,Salvador,Ana,1,2623
2024-02-13,Teclado,Tecnologia,RIO DE JANEIRO,Maria,1,2224
2024-11-13,Teclado,Tecnologia,Salvador,Pedro,3,3735
2023-02-21,Smartphone,Tecnologia,Fortaleza,Ana,4,750
2023-05-24,Mesa,Moveis,Rio de Janeiro,Pedro,3,1455
01/12/2024,Mouse,Tecnologia,Curitiba,João,2,2513
2024-10-24,Mesa,Moveis,Rio de Janeiro,Fernanda,4,1518
2024-01-05,Mesa,Moveis,Belo Horizonte,Maria,2,1752
2023-08-27,Cadeira,Moveis,RIO DE JANEIRO,João,4,449
2024-05-29,Mouse,Tecnologia,Belo Horizonte,Pedro,4,2155
2023-05-23,Notebook,Tecnologia,Fortaleza,Ana,4,3581
2024-02-19,Smartphone,Tecnologia,Rio de Janeiro,Ana,4,2860
2024-11-20,Mouse,Tecnologia,São Paulo,Fernanda,3,3765
2024-07-29,Tablet,Tecnologia,Curitiba,Carlos,1,3264
2023-09-17,Monitor,Tecnologia,Recife,Maria,3,4774
20/06/2024,Smartphone,Tecnologia,,Maria,4,3091
2023-04-20,Monitor,Tecnologia,Salvador,Pedro,2,4450
2024-05-01,Teclado,Tecnologia,Curitiba,João,4,2794
2023-01-19,Cadeira,Moveis,Curitiba,Ana,3,4497
2024-12-01,Mouse,Tecnologia,Fortaleza,Fernanda,3,2370
2024-05-14,Monitor,Tecnologia,Recife,Ana,2,1745
2023-05-08,Mesa,Moveis,Curitiba,João,1,1745
2024-11-05,Smartphone,Tecnologia,RIO DE JANEIRO,Fernanda,3,4095
2024-03-26,Cadeira,Moveis,São Paulo,Pedro,2,2168
04/09/2024,Mouse,Tecnologia,sao paulo,Carlos,2,3117
2023-04-13,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,3,3301
2023-11-14,Teclado,Tecnologia,Recife,João,3,3582
2024-09-03,Cadeira,Moveis,RIO DE JANEIRO,Maria,3,3737
2024-04-23,Smartphone,Tecnologia,Fortaleza,Fernanda,1,2879
2024-02-18,Monitor,Tecnologia,São Paulo,,2,1812
13/03/2024,Monitor,Tecnologia,Belo Horizonte,Fernanda,3,393
2023-06-28,Teclado,Tecnologia,São Paulo,Maria,4,1872
2023-12-21,Cadeira,Moveis,São Paulo,Pedro,1,4888
2024-02-27,Notebook,Tecnologia,sao paulo,Pedro,4,167
2024-05-15,Tablet,Tecnologia,RIO DE JANEIRO,João,3,1482
05/04/2023,Monitor,Tecnologia,Fortaleza,Maria,2,3299
2023-10-19,Tablet,Tecnologia,Curitiba,Carlos,3,667
2024-08-18,Smartphone,Tecnologia,sao paulo,Pedro,1,224
2024-12-15,Smartphone,Tecnologia,Recife,Fernanda,3,3201
2023-06-01,Monitor,Tecnologia,Curitiba,Lucas,3,1032
23/03/2024,Mesa,Moveis,Salvador,Lucas,3,2841
01/04/2024,Mouse,Tecnologia,Recife,Pedro,4,4580
2024-10-15,Mouse,Tecnologia,São Paulo,Fernanda,2,2668
2023-05-25,Smartphone,Tecnologia,RIO DE JANEIRO,Lucas,4,4192
2024-07-19,Mouse,Tecnologia,Belo Horizonte,Maria,1,3856
2023-09-13,Mesa,Moveis,RIO DE JANEIRO,João,2,954
2023-03-02,Smartphone,Tecnologia,Recife,Fernanda,4,3328
2024-12-15,Tablet,Tecnologia,Curitiba,Pedro,2,3826
2023-02-03,Monitor,Tecnologia,Rio de Janeiro,Carlos,1,4407
2023-10-31,Notebook,Tecnologia,São Paulo,Pedro,2,3394
2024-11-25,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,1,671
2023-01-16,Smartphone,Tecnologia,Belo Horizonte,Fernanda,2,4181
2024-07-11,Mesa,Moveis,Curitiba,Carlos,3,699
2024-05-19,Cadeira,Moveis,RIO DE JANEIRO,Maria,2,1725
2024-03-08,Mesa,Moveis,Fortaleza,Ana,4,4802
2023-11-14,Mesa,Moveis,São Paulo,João,4,3126
2024-11-05,Smartphone,Tecnologia,Salvador,Lucas,3,4839
2023-09-07,Mesa,Moveis,Salvador,Lucas,1,4985
2023-03-31,Monitor,Tecnologia,Fortaleza,Pedro,2,4144
2023-08-07,Mesa,Moveis,São Paulo,Fernanda,2,112
2023-03-08,Smartphone,Tecnologia,Rio de Janeiro,Pedro,1,3674
2024-03-30,Notebook,Tecnologia,Fortaleza,Maria,2,1653
26/08/2023,Monitor,Tecnologia,Fortaleza,João,4,1684
2024-09-06,Mouse,Tecnologia,sao paulo,Fernanda,2,677
2024-08-27,Teclado,Tecnologia,Belo Horizonte,Maria,2,3141
2023-01-10,Smartphone,Tecnologia,Curitiba,Carlos,3,3259
01/12/2023,Cadeira,Moveis,,Ana,1,2801
2023-09-16,Mouse,Tecnologia,Salvador,Pedro,4,2044
30/04/2024,Mouse,Tecnologia,Rio de Janeiro,Pedro,4,2031
2023-05-04,Teclado,Tecnologia,Belo Horizonte,Lucas,1,
2023-01-23,Mesa,Moveis,Rio de Janeiro,Lucas,2,1362
2024-06-18,Teclado,Tecnologia,sao paulo,João,3,3467
15/11/2024,Smartphone,Tecnologia,Recife,Lucas,3,2765
23/11/2023,Teclado,Tecnologia,Recife,Fernanda,3,2659
2024-12-06,Cadeira,Moveis,Rio de Janeiro,Pedro,2,126
2023-04-27,Tablet,Tecnologia,Fortaleza,Lucas,2,4187
2023-10-03,Mouse,Tecnologia,Recife,Carlos,1,801
2024-02-28,Mesa,Moveis,São Paulo,,4,4360
2023-02-11,Tablet,Tecnologia,Belo Horizonte,Lucas,3,2902
2024-03-05,Notebook,Tecnologia,Belo Horizonte,Lucas,1,2888
2023-08-09,Mesa,Moveis,São Paulo,Fernanda,2,853
2024-04-09,Teclado,Tecnologia,Belo Horizonte,Lucas,3,3583
13/03/2023,Tablet,Tecnologia,Recife,Pedro,4,389
2023-03-21,Mesa,Moveis,São Paulo,Pedro,3,3874
2024-06-02,Smartphone,Tecnologia,Fortaleza,Pedro,4,3951
2024-04-06,Smartphone,Tecnologia,Salvador,Maria,2,2720
2024-03-27,Cadeira,Moveis,São Paulo,Maria,1,1328
2023-08-22,Notebook,Tecnologia,sao paulo,Ana,1,2071
2023-10-30,Monitor,Tecnologia,RIO DE JANEIRO,Ana,4,3959
2023-03-16,Mouse,Tecnologia,Salvador,Ana,2,3717
2023-01-28,Mesa,Moveis,Fortaleza,Fernanda,1,3598
2024-01-08,Smartphone,Tecnologia,sao paulo,Carlos,1,130
08/05/2023,Mouse,Tecnologia,Rio de Janeiro,Fernanda,2,1536
2024-04-01,Teclado,Tecnologia,Fortaleza,Pedro,2,1962
2024-04-29,Tablet,Tecnologia,Curitiba,Maria,1,1142
2024-07-10,Notebook,Tecnologia,São Paulo,Fernanda,2,2740
16/02/2024,Cadeira,Moveis,Recife,Fernanda,1,4045
2023-11-14,Teclado,Tecnologia,Rio de Janeiro,Ana,2,
2023-08-28,Mesa,Moveis,RIO DE JANEIRO,Carlos,1,1589
2023-12-03,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,330
07/10/2023,Mouse,Tecnologia,Belo Horizonte,Carlos,2,2884
2024-10-13,Mesa,Moveis,Recife,Ana,3,275
2023-09-11,Teclado,Tecnologia,Rio de Janeiro,Ana,3,2205
2024-12-12,Teclado,Tecnologia,Salvador,João,2,2040
2024-10-20,Tablet,Tecnologia,Curitiba,Fernanda,3,4336
31/01/2023,Smartphone,Tecnologia,Recife,Fernanda,1,3141
2023-07-15,Teclado,Tecnologia,Curitiba,Ana,2,3034
2023-02-04,Mesa,Moveis,Salvador,Maria,3,2563
15/08/2023,Monitor,Tecnologia,RIO DE JANEIRO,Maria,1,1691
12/02/2023,Teclado,Tecnologia,RIO DE JANEIRO,Ana,1,1389
2023-02-03,Mouse,Tecnologia,Rio de Janeiro,João,4,3599
2023-09-15,Smartphone,Tecnologia,Curitiba,Carlos,1,1298
2024-09-10,Tablet,Tecnologia,Belo Horizonte,Carlos,1,1467
2023-11-30,Notebook,Tecnologia,Curitiba,Lucas,4,4594
2024-08-07,Mesa,Moveis,RIO DE JANEIRO,Lucas,2,2925
21/02/2024,Mesa,Moveis,RIO DE JANEIRO,Lucas,2,3500
2024-04-24,Mesa,Moveis,Recife,Maria,1,4215
2024-03-19,Monitor,Tecnologia,Fortaleza,Lucas,3,988
2024-03-05,Tablet,Tecnologia,Rio de Janeiro,Fernanda,2,1410
2024-01-30,Mouse,Tecnologia,São Paulo,João,3,1987
2023-09-01,Mesa,Moveis,Rio de Janeiro,Fernanda,3,658
2023-01-27,Mesa,Moveis,RIO DE JANEIRO,João,1,4122
2024-11-07,Cadeira,Moveis,Belo Horizonte,João,1,4074
25/03/2023,Cadeira,Moveis,Curitiba,Carlos,3,2124
2024-07-22,Teclado,Tecnologia,Salvador,Ana,2,446
20/06/2023,Smartphone,Tecnologia,Recife,Pedro,4,3899
2023-10-17,Mesa,Moveis,São Paulo,João,1,1538
2024-11-10,Notebook,Tecnologia,Belo Horizonte,Carlos,2,4897
2024-12-21,Teclado,Tecnologia,Fortaleza,Lucas,1,3891
2023-08-28,Tablet,Tecnologia,Rio de Janeiro,Ana,3,1720
2023-01-02,Monitor,Tecnologia,São Paulo,Lucas,1,2471
2023-12-19,Mesa,Moveis,Curitiba,Carlos,3,4657
11/02/2024,Teclado,Tecnologia,São Paulo,João,4,231
2023-04-19,Mouse,Tecnologia,Recife,João,3,3750
2024-03-10,Tablet,Tecnologia,Curitiba,Lucas,4,1301
2023-06-15,Notebook,Tecnologia,Recife,Maria,2,818
2023-03-05,Notebook,Tecnologia,São Paulo,Pedro,1,472
2023-10-31,Mouse,Tecnologia,São Paulo,Ana,4,461
26/06/2024,Cadeira,Moveis,Belo Horizonte,Lucas,1,2341
2023-02-27,Smartphone,Tecnologia,São Paulo,Pedro,4,2196
2023-01-10,Monitor,Tecnologia,Recife,Maria,4,erro
2024-09-10,Smartphone,Tecnologia,São Paulo,Ana,1,631
16/08/2024,Mouse,Tecnologia,Fortaleza,João,4,1176
2023-02-23,Notebook,Tecnologia,RIO DE JANEIRO,Lucas,4,3661
2024-06-10,Notebook,Tecnologia,RIO DE JANEIRO,Fernanda,3,1998
2024-01-24,Notebook,Tecnologia,RIO DE JANEIRO,Carlos,1,1754
2023-06-17,Smartphone,Tecnologia,Rio de Janeiro,João,4,3370
2024-09-22,Cadeira,Moveis,Belo Horizonte,João,3,1121
2023-02-22,Notebook,Tecnologia,Fortaleza,Fernanda,3,3059
2023-06-13,Mesa,Moveis,Fortaleza,Maria,1,
06/02/2023,Teclado,Tecnologia,Recife,Fernanda,2,418
2023-08-17,Notebook,Tecnologia,RIO DE JANEIRO,Pedro,2,660
2024-01-05,Teclado,Tecnologia,Curitiba,Ana,4,4806
19/04/2023,Teclado,Tecnologia,RIO DE JANEIRO,Maria,4,819
2023-01-08,Tablet,Tecnologia,Fortaleza,,2,3272
2023-01-11,Mouse,Tecnologia,sao paulo,João,2,1970
2023-10-29,Smartphone,Tecnologia,Rio de Janeiro,Carlos,3,874
2023-12-19,Mesa,Moveis,Recife,Lucas,3,1852
2023-01-17,Monitor,Tecnologia,Salvador,Fernanda,1,989
2024-02-23,Mouse,Tecnologia,São Paulo,Lucas,1,331
2023-10-10,Tablet,Tecnologia,Fortaleza,Carlos,4,3841
2024-10-10,Monitor,Tecnologia,Recife,Ana,3,4424
14/11/2023,Tablet,Tecnologia,,Fernanda,3,4331
2024-06-13,Smartphone,Tecnologia,Belo Horizonte,Lucas,2,4718
2024-07-26,Mouse,Tecnologia,Salvador,Carlos,2,1392
2024-07-08,Monitor,Tecnologia,Belo Horizonte,Maria,2,2674
2024-04-17,Tablet,Tecnologia,Belo Horizonte,Maria,3,3559
2023-02-25,Cadeira,Moveis,Recife,Carlos,2,359
15/06/2024,Mouse,Tecnologia,RIO DE JANEIRO,Ana,2,1283
10/12/2023,Smartphone,Tecnologia,sao paulo,Fernanda,3,2057
05/05/2024,Cadeira,Moveis,Curitiba,Ana,4,4855
02/10/2023,Smartphone,Tecnologia,RIO DE JANEIRO,Carlos,4,3532
2023-07-13,Teclado,Tecnologia,sao paulo,Lucas,3,3630
2024-04-05,Mesa,Moveis,Fortaleza,Pedro,4,2439
2023-09-19,Teclado,Tecnologia,Curitiba,Maria,4,4852
18/06/2023,Mouse,Tecnologia,Fortaleza,Fernanda,1,4777
23/09/2024,Mouse,Tecnologia,Belo Horizonte,Carlos,2,2675
2023-08-15,Notebook,Tecnologia,Rio de Janeiro,João,4,188
2024-11-26,Monitor,Tecnologia,Rio de Janeiro,Fernanda,2,624
2023-01-19,Mesa,Moveis,Recife,Maria,3,3059
2024-01-30,Notebook,Tecnologia,Belo Horizonte,Pedro,3,4559
2023-01-10,Monitor,Tecnologia,Belo Horizonte,Maria,4,2351
2024-11-08,Teclado,Tecnologia,Salvador,Carlos,4,1652
2024-06-29,Cadeira,Moveis,Salvador,João,2,4313
2023-07-17,Teclado,Tecnologia,São Paulo,João,4,3300
2023-01-16,Mesa,Moveis,Salvador,Ana,4,1225
2024-09-02,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,4057
2024-12-28,Monitor,Tecnologia,Salvador,Maria,2,2161
2024-11-08,Mesa,Moveis,Belo Horizonte,Fernanda,2,1564
2023-05-22,Mouse,Tecnologia,Rio de Janeiro,Ana,2,1663
2024-04-12,Mesa,Moveis,Belo Horizonte,Fernanda,4,3162
2024-09-20,Smartphone,Tecnologia,Fortaleza,Carlos,4,1144
2023-11-05,Mesa,Moveis,sao paulo,Ana,1,2350
2023-04-17,Mesa,Moveis,Fortaleza,Lucas,1,1068
2024-10-29,Mesa,Moveis,Curitiba,Fernanda,1,3354
2023-03-13,Tablet,Tecnologia,RIO DE JANEIRO,Pedro,3,1965
2023-07-15,Notebook,Tecnologia,Curitiba,João,2,3539
2023-11-28,Cadeira,Moveis,Curitiba,Maria,2,2822
2024-11-23,Smartphone,Tecnologia,Salvador,Fernanda,3,2349
2023-01-26,Tablet,Tecnologia,Belo Horizonte,Carlos,3,4458
2024-10-26,Teclado,Tecnologia,Fortaleza,João,2,4189
2023-02-01,Notebook,Tecnologia,Recife,Carlos,2,3414
17/10/2024,Notebook,Tecnologia,São Paulo,Maria,4,1118
26/02/2024,Mouse,Tecnologia,Curitiba,Carlos,3,424
2024-06-28,Teclado,Tecnologia,RIO DE JANEIRO,Carlos,3,3175
2023-08-17,Mesa,Moveis,Curitiba,,1,4416
30/07/2023,Tablet,Tecnologia,Curitiba,Carlos,3,4457
2023-03-04,Notebook,Tecnologia,Salvador,Ana,1,516
2024-10-12,Cadeira,Moveis,Belo Horizonte,Carlos,2,3777
2023-05-17,Monitor,Tecnologia,Fortaleza,Pedro,3,3427
2024-07-24,Mesa,Moveis,Rio de Janeiro,João,3,584
16/11/2024,Cadeira,Moveis,Belo Horizonte,Pedro,2,4373
2023-04-01,Mesa,Moveis,Rio de Janeiro,Fernanda,1,erro
19/06/2023,Tablet,Tecnologia,Curitiba,Lucas,3,4333
2024-03-01,Monitor,Tecnologia,Belo Horizonte,Fernanda,1,4904
2024-10-26,Teclado,Tecnologia,Recife,,3,erro
2024-05-12,Cadeira,Moveis,RIO DE JANEIRO,Carlos,4,2117
2023-08-31,Smartphone,Tecnologia,Rio de Janeiro,Fernanda,1,2882
2024-06-08,Monitor,Tecnologia,RIO DE JANEIRO,Ana,3,519
2023-10-22,Notebook,Tecnologia,Fortaleza,Carlos,1,3233
11/05/2023,Notebook,Tecnologia,Rio de Janeiro,Fernanda,3,4231
2023-01-12,Tablet,Tecnologia,Fortaleza,João,4,3257
16/07/2024,Monitor,Tecnologia,Rio de Janeiro,Ana,1,2055
2023-01-01,Mouse,Tecnologia,sao paulo,Fernanda,3,4794
2024-05-19,Mouse,Tecnologia,Belo Horizonte,João,1,318
2024-04-10,Monitor,Tecnologia,São Paulo,Carlos,2,911
05/09/2024,Cadeira,Moveis,Fortaleza,Ana,2,4137
31/12/2023,Notebook,Tecnologia,Belo Horizonte,Pedro,3,2639
25/04/2024,Monitor,Tecnologia,RIO DE JANEIRO,Lucas,2,1854
2024-06-06,Tablet,Tecnologia,Salvador,Carlos,1,4937
2023-03-24,Mouse,Tecnologia,Recife,Carlos,3,3720
2024-08-26,Monitor,Tecnologia,São Paulo,,3,1323
28/10/2023,Mouse,Tecnologia,Recife,Maria,4,1332
2024-02-17,Tablet,Tecnologia,Curitiba,Ana,4,4766
2023-05-21,Tablet,Tecnologia,Salvador,João,3,3076
2024-01-01,Monitor,Tecnologia,Recife,Lucas,2,2103
2023-11-07,Teclado,Tecnologia,Fortaleza,Lucas,2,3738
2024-01-29,Notebook,Tecnologia,RIO DE JANEIRO,Fernanda,4,3354
2024-10-12,Tablet,Tecnologia,Belo Horizonte,Maria,2,2852
2023-03-22,Cadeira,Moveis,RIO DE JANEIRO,Maria,3,3139
18/03/2024,Notebook,Tecnologia,RIO DE JANEIRO,João,3,2811
2024-09-08,Monitor,Tecnologia,sao paulo,João,4,4345
2023-11-06,Teclado,Tecnologia,Rio de Janeiro,João,2,3171
23/10/2023,Cadeira,Moveis,Belo Horizonte,Ana,1,1703
2023-12-13,Mouse,Tecnologia,Fortaleza,João,4,4930
2024-07-17,Teclado,Tecnologia,sao paulo,Ana,3,1046
2023-03-19,Smartphone,Tecnologia,São Paulo,Ana,1,3403
2023-09-24,Teclado,Tecnologia,Curitiba,Pedro,2,601
12/12/2023,Mouse,Tecnologia,RIO DE JANEIRO,Carlos,4,2247
2023-12-19,Cadeira,Moveis,sao paulo,Maria,3,1402
24/06/2024,Cadeira,Moveis,Recife,,3,4205
2024-08-18,Smartphone,Tecnologia,São Paulo,Pedro,2,3930
12/07/2023,Notebook,Tecnologia,Rio de Janeiro,Ana,2,2393
2023-08-21,Smartphone,Tecnologia,Recife,João,2,3709
2023-10-10,Cadeira,Moveis,Recife,Lucas,4,4577
28/09/2023,Mouse,Tecnologia,Recife,João,3,1147
2024-06-21,Mesa,Moveis,São Paulo,Fernanda,2,3272
2023-03-01,Tablet,Tecnologia,Curitiba,Maria,3,1090
2024-04-25,Cadeira,Moveis,Curitiba,Fernanda,2,1051
2024-11-25,Mesa,Moveis,Rio de Janeiro,Ana,4,3124
2024-04-06,Monitor,Tecnologia,RIO DE JANEIRO,Pedro,2,516
2024-12-23,Teclado,Tecnologia,Salvador,Lucas,1,2959
2024-08-16,Monitor,Tecnologia,São Paulo,Lucas,4,2625
2024-01-14,Mouse,Tecnologia,Belo Horizonte,Carlos,2,668
12/10/2023,Mesa,Moveis,,Fernanda,2,1069
03/10/2024,Monitor,Tecnologia,Rio de Janeiro,Carlos,3,1003
2024-01-24,Mouse,Tecnologia,Fortaleza,João,4,432
18/05/2024,Smartphone,Tecnologia,Belo Horizonte,João,1,1808
2024-07-12,Mouse,Tecnologia,sao paulo,,4,1578
2023-05-03,Smartphone,Tecnologia,Salvador,Ana,3,1270
2024-12-11,Monitor,Tecnologia,Fortaleza,Ana,3,4860
24/03/2023,Tablet,Tecnologia,Belo Horizonte,Pedro,3,4152
2023-12-28,Mesa,Moveis,Belo Horizonte,,3,2110
2023-10-03,Smartphone,Tecnologia,Rio de Janeiro,Carlos,4,1771
2023-12-26,Cadeira,Moveis,Fortaleza,João,4,4660
2024-05-15,Mouse,Tecnologia,Fortaleza,Maria,3,1453
19/01/2024,Smartphone,Tecnologia,RIO DE JANEIRO,Maria,2,
2023-01-22,Smartphone,Tecnologia,Fortaleza,Fernanda,2,362
2024-01-27,Cadeira,Moveis,Recife,Ana,4,1215
2024-01-07,Notebook,Tecnologia,Curitiba,Fernanda,1,4886
2024-05-26,Cadeira,Moveis,sao paulo,Maria,2,4290
2023-10-12,Monitor,Tecnologia,Recife,Fernanda,3,2472
30/09/2024,Tablet,Tecnologia,Curitiba,Pedro,2,2733
2024-04-13,Monitor,Tecnologia,Curitiba,Maria,3,1107
2023-10-01,Notebook,Tecnologia,RIO DE JANEIRO,João,1,2723
2023-09-27,Teclado,Tecnologia,sao paulo,Maria,4,184
2024-06-19,Mouse,Tecnologia,sao paulo,Fernanda,1,953
08/05/2024,Mouse,Tecnologia,sao paulo,Ana,4,2497
2023-02-04,Cadeira,Moveis,São Paulo,Ana,4,2141
2023-05-26,Mouse,Tecnologia,Fortaleza,Fernanda,3,1727
2024-06-17,Tablet,Tecnologia,Salvador,Fernanda,3,3618
2024-03-11,Notebook,Tecnologia,Recife,João,2,2889
2023-02-18,Cadeira,Moveis,Rio de Janeiro,João,3,
2023-07-08,Teclado,Tecnologia,Rio de Janeiro,Maria,4,4996
08/09/2024,Mouse,Tecnologia,São Paulo,Carlos,4,4666
2023-03-05,Smartphone,Tecnologia,sao paulo,Carlos,2,3700
2023-03-14,Smartphone,Tecnologia,Recife,Carlos,3,583
2023-05-17,Tablet,Tecnologia,Recife,Carlos,4,3377
25/11/2024,Monitor,Tecnologia,Rio de Janeiro,Fernanda,1,
2024-02-17,Tablet,Tecnologia,Salvador,Maria,4,564
2023-10-27,Mouse,Tecnologia,Belo Horizonte,Carlos,4,663
2023-05-20,Mesa,Moveis,Fortaleza,Carlos,3,2136
2023-07-31,Mouse,Tecnologia,Recife,Pedro,4,1027
2023-04-03,Teclado,Tecnologia,sao paulo,Carlos,2,3188
2024-12-24,Smartphone,Tecnologia,Belo Horizonte,Carlos,4,1267
2024-10-29,Notebook,Tecnologia,Fortaleza,Pedro,4,551
2023-10-29,Tablet,Tecnologia,Rio de Janeiro,Lucas,2,1098
2023-04-14,Mouse,Tecnologia,Salvador,Maria,4,1494
2024-03-31,Mouse,Tecnologia,Recife,Ana,1,
2023-11-18,Teclado,Tecnologia,sao paulo,Maria,3,
2024-06-13,Monitor,Tecnologia,Recife,Pedro,1,3684
29/09/2023,Smartphone,Tecnologia,Fortaleza,Fernanda,2,3122
2024-04-17,Notebook,Tecnologia,Rio de Janeiro,Maria,1,585
23/03/2024,Teclado,Tecnologia,Curitiba,João,1,3220
2024-11-03,Mouse,Tecnologia,,Lucas,1,1979
2024-10-12,Cadeira,Moveis,Curitiba,Fernanda,2,3406
2024-09-27,Smartphone,Tecnologia,Curitiba,Carlos,4,2419
15/09/2023,Mouse,Tecnologia,Salvador,Fernanda,1,2705
2023-12-03,Teclado,Tecnologia,São Paulo,Maria,4,2231
16/11/2023,Monitor,Tecnologia,RIO DE JANEIRO,Carlos,2,3197
2023-09-22,Teclado,Tecnologia,RIO DE JANEIRO,Maria,4,3487
2023-11-12,Mesa,Moveis,RIO DE JANEIRO,Fernanda,3,1014
07/04/2024,Mesa,Moveis,Recife,Maria,3,4250
2023-09-13,Cadeira,Moveis,Salvador,Pedro,2,607
2024-12-19,Notebook,Tecnologia,sao paulo,Lucas,2,1505
2024-09-21,Monitor,Tecnologia,Fortaleza,Pedro,4,2458
2024-06-03,Mesa,Moveis,Rio de Janeiro,Maria,1,3661
07/01/2023,Teclado,Tecnologia,RIO DE JANEIRO,Fernanda,4,1975
02/01/2024,Cadeira,Moveis,Fortaleza,Ana,4,4251
2023-09-10,Mesa,Moveis,Recife,João,1,1566
2024-12-05,Tablet,Tecnologia,RIO DE JANEIRO,Ana,3,3008
2023-05-30,Smartphone,Tecnologia,Fortaleza,Maria,4,731
2024-09-21,Notebook,Tecnologia,São Paulo,Lucas,4,574
2023-01-11,Notebook,Tecnologia,Recife,Maria,3,3498
11/12/2023,Smartphone,Tecnologia,Salvador,Ana,1,4926
11/01/2024,Cadeira,Moveis,Rio de Janeiro,Pedro,1,3891
04/08/2023,Mesa,Moveis,Curitiba,Lucas,3,2275
2023-03-23,Cadeira,Moveis,São Paulo,João,3,4291
2023-12-23,Teclado,Tecnologia,RIO DE JANEIRO,Ana,3,1442
2023-12-12,Mouse,Tecnologia,Belo Horizonte,,1,116
2024-04-04,Monitor,Tecnologia,RIO DE JANEIRO,Pedro,1,1544
2023-01-27,Smartphone,Tecnologia,Recife,Ana,4,2287
28/10/2024,Teclado,Tecnologia,sao paulo,Maria,1,4992
21/10/2023,Monitor,Tecnologia,Fortaleza,Carlos,3,2546
2024-09-15,Cadeira,Moveis,RIO DE JANEIRO,Pedro,1,3932
06/02/2023,Cadeira,Moveis,RIO DE JANEIRO,Ana,3,3446
26/01/2023,Tablet,Tecnologia,RIO DE JANEIRO,João,1,4264
2023-11-16,Cadeira,Moveis,,Ana,2,3839
2023-07-22,Smartphone,Tecnologia,Curitiba,Fernanda,4,3197
2023-01-25,Tablet,Tecnologia,Curitiba,Ana,1,3047
2023-04-27,Monitor,Tecnologia,Recife,João,2,676
2023-06-29,Mouse,Tecnologia,RIO DE JANEIRO,Carlos,4,3423
2024-10-14,Mouse,Tecnologia,Belo Horizonte,João,1,1702
03/03/2023,Monitor,Tecnologia,Fortaleza,Carlos,1,4819
2024-11-05,Notebook,Tecnologia,sao paulo,Carlos,1,2073
